,train_loss,validation_loss,train_accuracy,validation_accuracy
0,0.7183906162959873,0.6802453736983313,0.81146,0.8292
1,0.4496533819939008,0.41658767451377854,0.87972,0.8922
2,0.3861241622743773,0.3588705986932023,0.8959,0.9046
3,0.35612694614185264,0.3321488087652832,0.9033,0.909
4,0.3299645523584018,0.3078831362214596,0.91024,0.9174
5,0.3132313612874288,0.29292411189548306,0.91666,0.9223
6,0.3002433921807046,0.28248336137149765,0.91922,0.9249
7,0.2877462421445292,0.2706677031633681,0.9233,0.9286
8,0.27798016517106294,0.2623928411179344,0.92692,0.9308
9,0.26888888816559253,0.25527504439041016,0.93034,0.9341
10,0.2614837334689022,0.248483824681735,0.93174,0.9342
11,0.252991195265634,0.24235206632995362,0.93554,0.9405
12,0.24771573881244813,0.23767544541401336,0.9358,0.9403
13,0.2401847492637343,0.23239789725952023,0.9387,0.9426
14,0.23422969064908944,0.22697483168254917,0.94128,0.945
15,0.229078998181937,0.22251969378883968,0.9421,0.946
16,0.2252959153835972,0.22029236332668892,0.94458,0.9483
17,0.22029640963775654,0.21692706289172817,0.9451,0.9489
18,0.21462417468017184,0.21104102934784538,0.94696,0.9509
19,0.21121436712185823,0.2086436574499814,0.94796,0.9508
20,0.2089636093212509,0.20718955782561585,0.94858,0.9513
21,0.20371179169393316,0.2035067894966222,0.9506,0.953
22,0.19996094556911181,0.2003400285395131,0.95194,0.953
23,0.19714287053690227,0.1981528241939386,0.95312,0.9548
24,0.19523134223142571,0.1966131497678088,0.95402,0.9563
25,0.1912808083349832,0.19372685266130488,0.95528,0.9563
26,0.18814939279225507,0.19092054744626882,0.95616,0.9562
27,0.18668854712612692,0.191371137356412,0.95636,0.9572
28,0.1845844350075693,0.18957529681421836,0.95746,0.957
29,0.18197312654754577,0.1878415634798797,0.95806,0.9585
30,0.17948490200082123,0.18572566599052784,0.95944,0.9589
31,0.17874533138130988,0.18671467024550542,0.95952,0.959
32,0.17734602221596885,0.18475667051345585,0.95964,0.9582
33,0.17488525559652723,0.1818236237319083,0.96068,0.9596
34,0.1726222630259251,0.18185559627623207,0.9615,0.9608
35,0.17092767121176194,0.18147150670232753,0.9619,0.9609
36,0.17016716061188186,0.18064934229891144,0.96274,0.9611
37,0.16897167287674192,0.18112264377039097,0.9624,0.9611
38,0.16815460814146843,0.18082215604822782,0.9633,0.9609
39,0.1659275462771636,0.17838598828768348,0.96362,0.9616
40,0.16457698723028183,0.17712928546484372,0.96438,0.9614
41,0.1630777633843936,0.17589709952993127,0.96494,0.9615
42,0.16319308601441446,0.17578833276698122,0.9654,0.9629
43,0.16262597499208373,0.17734219544912241,0.96536,0.9614
44,0.1600989864860333,0.17399837195507734,0.96658,0.9613
45,0.1587097625595627,0.17427910826899012,0.9669,0.963
46,0.15865642806797964,0.17453372364106473,0.9669,0.9629
47,0.15635140734835234,0.17230561415048434,0.96774,0.9629
48,0.1564142767328549,0.17255273590668335,0.96826,0.9621
49,0.15494829612963057,0.171123259350836,0.96868,0.963
50,0.15428165554798765,0.17111122719870542,0.9688,0.9631
51,0.15328276771322105,0.17115166315762603,0.96876,0.9633
52,0.153017142614102,0.17095547889126067,0.96996,0.9648
53,0.15244944156064963,0.17101085158400411,0.9701,0.9642
54,0.15056274017873097,0.1691831783826795,0.97042,0.9638
55,0.15078611785501164,0.1694299943422115,0.9703,0.9641
56,0.14951691373003329,0.169509809973948,0.97076,0.9634
57,0.1488148814261176,0.16900498876292058,0.97146,0.9632
58,0.14828419538408089,0.16916740359664492,0.97132,0.9647
59,0.1478384195869485,0.1683960152609978,0.97198,0.9653
60,0.1468090188669119,0.16845152945530162,0.9723,0.9644
61,0.14609478328803957,0.16815576779754673,0.97246,0.9641
62,0.14531579865577654,0.16796223884572845,0.97282,0.9645
63,0.14462147100796452,0.16789075298519168,0.97278,0.9652
64,0.14532882326424798,0.16843365380163625,0.9723,0.9651
65,0.14620761168585744,0.16963713803600877,0.972,0.965
66,0.1442980236572826,0.16906910016178459,0.97336,0.965
67,0.14419076320102744,0.16778497476935497,0.97388,0.9655
68,0.14283870464427942,0.16653277039972045,0.97386,0.9649
69,0.1423527013801272,0.16576499402915562,0.97368,0.9654
70,0.1408106881807028,0.16521215826097618,0.9749,0.9653
71,0.14055275250016946,0.16602008277738192,0.97462,0.9655
72,0.140628486711554,0.16599993953731643,0.9749,0.9661
73,0.1403918744339153,0.16646762159030812,0.97508,0.9663
74,0.13901051627779715,0.16523469723740158,0.97536,0.9657
75,0.14010930406972594,0.1652706613161483,0.97486,0.9665
76,0.13830027225879593,0.16533398073230535,0.97554,0.9652
77,0.13836303020829613,0.1663422625251229,0.97574,0.9656
78,0.13864802819862612,0.165887491345589,0.97534,0.9665
79,0.1374676096780171,0.16553999496857175,0.97548,0.9666
80,0.1369411189212456,0.165381811047479,0.97616,0.966
81,0.1371127350474587,0.165154465263875,0.9764,0.966
82,0.13600010612144575,0.16500736788555406,0.97662,0.9667
83,0.1356156555196219,0.1643414110693173,0.97722,0.9668
84,0.1351863369447971,0.1644026358989613,0.97728,0.9667
85,0.1347802742742111,0.16420262218330975,0.9767,0.9665
86,0.13487764460154816,0.16513051671111556,0.9773,0.9667
87,0.13468007633279053,0.16453109449877354,0.97708,0.966
88,0.13429793572406093,0.16365896795366944,0.97762,0.9657
89,0.13375206738931023,0.1649743497575404,0.97782,0.9662
90,0.13386021369010986,0.16471575861233484,0.9776,0.967
91,0.13306437648355235,0.1637704968581089,0.97796,0.9663
92,0.13226551266317985,0.16305691306514972,0.97872,0.9668
93,0.13235126814879583,0.16326929325534115,0.9783,0.9669
94,0.13172817600599931,0.16344805513279081,0.97866,0.9669
95,0.13156421462811282,0.16306565688685673,0.9789,0.9674
96,0.13139206713420096,0.16353841949482237,0.97882,0.967
97,0.1315628018121637,0.16373279608666658,0.97896,0.9671
98,0.1307764958908691,0.16246648976391867,0.9789,0.9667
99,0.13072834197829958,0.1632350375034818,0.97934,0.9672
100,0.13018838776957906,0.1627827108227238,0.97908,0.9676
101,0.13147024553623166,0.16483454293268157,0.97898,0.9681
102,0.13022113341288882,0.1637755563635325,0.97936,0.9679
103,0.1294897794050175,0.16291401183890827,0.97944,0.967
104,0.1293043500432839,0.1627211125732602,0.9796,0.9672
105,0.12988061035913984,0.1643232480818641,0.9797,0.9669
106,0.12917730158055907,0.1642369949287821,0.98026,0.9678
107,0.1289048002204635,0.16262182931656483,0.98006,0.9671
108,0.1281960624886683,0.1623756160648589,0.98046,0.9673
109,0.12790954684510428,0.16236341727105186,0.98066,0.9674
110,0.12832129632824865,0.1623646914027193,0.98092,0.9682
111,0.12758262749637556,0.16234601506022092,0.98108,0.9682
112,0.12701990306779193,0.16265006397786083,0.98104,0.968
113,0.12711928199870084,0.16257241158962185,0.9809,0.9681
114,0.12703516175167512,0.162383685284128,0.98128,0.968
115,0.12822285566823913,0.16453839650097182,0.98078,0.9671
116,0.12682234159544412,0.1629456345990543,0.9813,0.9682
117,0.12740830854333163,0.1628209449527513,0.98114,0.9685
118,0.12640263174627386,0.16204922901850324,0.9816,0.9688
119,0.12582844809922464,0.1616556018710114,0.98176,0.9688
