,train_loss,validation_loss,train_accuracy,validation_accuracy
0,2.301831641818949,2.30185588842327,0.28604,0.2925
1,2.284360435330977,2.28427396546345,0.40018,0.4081
2,2.2112738518157617,2.2102455007676567,0.36964,0.3706
3,1.9970453544968658,1.992945933153353,0.48926,0.5029
4,1.6241397680734824,1.6136919338651075,0.6121,0.6279
5,1.2906198554935446,1.2710003749149963,0.66974,0.6902
6,1.0847094162282283,1.0579880415090512,0.71422,0.7384
7,0.951797824249676,0.9193151244232014,0.7462,0.7728
8,0.8553367497743795,0.8191116585594593,0.7699,0.7931
9,0.7815659242150276,0.7436663903494422,0.79552,0.816
10,0.7233757179111999,0.6846166290325811,0.81328,0.8316
11,0.677090897437422,0.6383536054001333,0.82712,0.8442
12,0.640194692759132,0.6017189422024792,0.83962,0.8558
13,0.6100142449644961,0.5721616538471406,0.84882,0.8647
14,0.5851169216043822,0.5482212535245135,0.85644,0.8707
15,0.564780498674089,0.5287431507278422,0.86334,0.8755
16,0.5474619437391534,0.511986567785474,0.86776,0.8798
17,0.5327816556007743,0.4983202778441675,0.87254,0.8826
18,0.5202665376836404,0.4867656737377363,0.87682,0.8861
19,0.5095418489856527,0.4770475285130181,0.88022,0.8902
20,0.5002002613996738,0.4681506601743092,0.88302,0.8934
21,0.4919964395409377,0.46068798308405723,0.88476,0.895
22,0.4848725673390998,0.45411827048460224,0.88702,0.8964
23,0.47869047139495485,0.4485002838742477,0.88876,0.8988
24,0.4728681805646672,0.44303922783554983,0.89064,0.8996
25,0.46776893476523546,0.43824538872264374,0.8916,0.9027
26,0.4631123406825649,0.4343329098968982,0.89328,0.9025
27,0.4589440363774465,0.4302430359767213,0.894,0.9038
28,0.45513640042372017,0.4269281425597435,0.89582,0.904
29,0.45163332083123386,0.4238998664671472,0.897,0.9041
30,0.4484765276660316,0.4211425899112705,0.89794,0.9052
31,0.44545932881537564,0.4183375762340089,0.89844,0.906
32,0.442715788650556,0.4156558369022484,0.8992,0.9068
33,0.4400751434175301,0.41356202049536567,0.90032,0.9063
34,0.43791201419738274,0.4114985887946812,0.9012,0.9073
35,0.4353973959129325,0.4095506954580196,0.9018,0.908
36,0.433320838358776,0.40770602792003446,0.9023,0.9088
37,0.43113603937609357,0.4056707549468327,0.90308,0.9101
38,0.4292751468454695,0.4038094984418573,0.90394,0.9102
39,0.42738958845489416,0.4026596540758253,0.90408,0.9101
40,0.4256690911185724,0.4006149248097818,0.9052,0.9114
41,0.42391301386141605,0.3994069062971225,0.90552,0.911
42,0.4221747591478835,0.39798056285894007,0.90586,0.912
43,0.42077739114090473,0.39648050071560426,0.90668,0.9128
44,0.4192724580886371,0.3952515480524078,0.90668,0.9131
45,0.4177546770115805,0.39401221852962004,0.90784,0.9138
46,0.4164634251066381,0.3930312743496524,0.90798,0.914
47,0.41507143468895485,0.39195729514522715,0.90866,0.9144
48,0.41381215130142446,0.39065737955322055,0.90912,0.9146
49,0.412623644447486,0.38964917204776267,0.90994,0.9155
50,0.41122162321924405,0.3886299276125557,0.9101,0.9152
51,0.4101473391319807,0.38753647204603436,0.9108,0.9165
52,0.4090539626373304,0.3865717938155461,0.9111,0.9167
53,0.40795942684082837,0.385623057746811,0.9116,0.9169
54,0.4067327083107578,0.38452653721875013,0.91196,0.9177
55,0.4056810561009598,0.38385817111206355,0.91236,0.9178
56,0.404700124630111,0.3830716244524391,0.91302,0.9179
57,0.40373381336940456,0.38188887892402246,0.91336,0.9186
58,0.40276142825902456,0.38135986928821447,0.91404,0.9191
59,0.40180250168592346,0.3805160711728262,0.91444,0.9199
60,0.40103800998552713,0.3800326650026664,0.91426,0.9194
61,0.4000494070258018,0.37900360056716603,0.9149,0.9205
62,0.39921263914882704,0.3782046750836216,0.91528,0.9204
63,0.3982269388349653,0.3774777920413791,0.9159,0.9216
64,0.3973918409419676,0.3770503106598536,0.9165,0.9213
65,0.3965068834864475,0.37610084856885906,0.91676,0.9222
66,0.3956738749690087,0.3755102628438401,0.91698,0.922
67,0.3949763003705671,0.3751191648397222,0.9174,0.9224
68,0.39424232352880606,0.37419273447252954,0.91738,0.9226
69,0.39333953392555243,0.3735408875503188,0.918,0.923
70,0.39268498095221577,0.3732401605460003,0.91838,0.9233
71,0.3919459911381734,0.37236374276649625,0.91878,0.9239
72,0.39109331741525594,0.37179059485447885,0.91876,0.9234
73,0.3903845887313963,0.3710449851949233,0.91906,0.9236
74,0.3897322388534815,0.37066957448121957,0.91914,0.9232
75,0.3890978992029917,0.3699753859248815,0.9195,0.9243
76,0.3885994434866083,0.37005335811724777,0.91984,0.9245
77,0.3877722679315528,0.36933930338692883,0.91984,0.924
78,0.3870145201801277,0.36853784396197636,0.92026,0.9247
79,0.3863361593205144,0.3679607372095509,0.92058,0.9246
80,0.3858665309976561,0.3676433756816066,0.92038,0.9247
81,0.385117302353175,0.36691831851288065,0.92068,0.9254
82,0.38452286558948157,0.3664971613292583,0.92112,0.926
83,0.3838468356891839,0.365989078324502,0.92172,0.9261
84,0.3831808890488084,0.36546769246728633,0.92168,0.9259
85,0.38268065958939423,0.36519031642870065,0.9219,0.926
86,0.3820657213391746,0.3647079561076788,0.92204,0.9255
87,0.3814636514611468,0.36395937867202627,0.92256,0.9273
88,0.3810114431872786,0.36373715509506815,0.92272,0.9271
89,0.38040114230274746,0.3635142771151113,0.9227,0.9273
90,0.37975643211259946,0.3627556882607731,0.9236,0.928
91,0.37917275135161616,0.36221067144392033,0.92358,0.9281
92,0.3786804362539147,0.3618487982299375,0.92386,0.929
93,0.37817199700706633,0.36158103383446183,0.92414,0.9278
94,0.3776129020754576,0.3606399936128048,0.92444,0.9289
95,0.3771140038338724,0.36041505849855104,0.92474,0.9286
96,0.3765116062012657,0.3600622992360192,0.92484,0.9298
97,0.37602187655210945,0.35957848215107446,0.9254,0.9301
98,0.37544157669903533,0.3591809924011081,0.92538,0.9292
99,0.37500904218896497,0.358857383185849,0.92576,0.9293
100,0.37452373887485324,0.35861040087675566,0.92612,0.9295
101,0.37406495840557563,0.35833264634194356,0.92626,0.9302
102,0.3734669545031141,0.3576509257466042,0.92652,0.9302
103,0.3730166653548481,0.35729874466584216,0.92692,0.9312
104,0.3726234366084829,0.35696612860895083,0.92688,0.9306
105,0.3720915425386218,0.35664198892394033,0.92734,0.9311
106,0.3717919301322856,0.3562431666779015,0.92736,0.9315
107,0.37137823253394153,0.3562750969474716,0.92744,0.9312
108,0.3707221780275914,0.35547266801236244,0.928,0.9319
109,0.3703346781854627,0.35516778185133563,0.9279,0.9316
110,0.3698941498319784,0.3549160584153736,0.92804,0.9317
111,0.3693982198719711,0.35437472576864204,0.9287,0.9324
112,0.3690301634420827,0.3540431676735899,0.9286,0.9327
113,0.36859757715544517,0.3537456918297732,0.92902,0.9326
114,0.3681540293039011,0.3532817698271493,0.92932,0.9331
115,0.36779104403431373,0.3532088991889684,0.9294,0.9329
116,0.36736947733418246,0.35283005401059114,0.92954,0.9335
117,0.36703816013979396,0.35258275947305706,0.9297,0.9332
118,0.3665414132599276,0.35212371761746897,0.93018,0.9335
119,0.3662271996948896,0.35197663344413466,0.93004,0.9329
