,train_loss,validation_loss,train_accuracy,validation_accuracy
0,0.4804931256618215,0.4504947158824581,0.88512,0.8963
1,0.41151294276864764,0.3894486499533737,0.90798,0.9157
2,0.3927468019630291,0.3733342977268618,0.9144,0.9207
3,0.3791767628306662,0.36023725335213524,0.9201,0.9257
4,0.3684284446698674,0.3515273477650187,0.92516,0.9308
5,0.35857050798247236,0.34431385330159753,0.92958,0.9346
6,0.3514661329601431,0.34026107436171044,0.93242,0.9361
7,0.34273878344793723,0.33193748335684004,0.93722,0.9413
8,0.3377991353388117,0.32779820418707745,0.94014,0.9431
9,0.3406788419349848,0.3331697942736717,0.9388,0.9409
10,0.33057679051786143,0.3225663147846103,0.94244,0.9458
11,0.32984402657537837,0.322680025805593,0.94296,0.9471
12,0.3256844580108698,0.31919612346623044,0.9448,0.9489
13,0.3226229700344798,0.3157651480252067,0.9472,0.9509
14,0.3212708022126563,0.3160352818763121,0.94802,0.9521
15,0.3205086517747004,0.31451511011795186,0.9499,0.953
16,0.31850623125032973,0.3138625988222527,0.94998,0.952
17,0.3168761924645999,0.3114651162018747,0.95072,0.9541
18,0.316588066124718,0.31233891176140216,0.9505,0.9531
19,0.31570460561625024,0.31178186785110484,0.95068,0.9542
20,0.31498641225330515,0.31254281122466054,0.95076,0.9522
21,0.3133954664152491,0.30904874603669474,0.95226,0.9551
22,0.3139091209144749,0.31050163952139176,0.95226,0.9548
23,0.3112630836645981,0.3081103713666573,0.95364,0.956
24,0.31181323632556057,0.30980871887722183,0.95362,0.9543
25,0.3093111824838462,0.306580349164984,0.95406,0.9558
26,0.30920667601589014,0.3083837832911804,0.95344,0.9551
27,0.3079191252476616,0.3045802510520334,0.9555,0.9578
28,0.3080590662884543,0.30657336444272104,0.95512,0.9565
29,0.31035011445236704,0.3099524945735403,0.95332,0.9558
30,0.30952356324009395,0.30831841572004337,0.95398,0.9557
31,0.3076763553961754,0.3057787023653663,0.95556,0.9571
32,0.30636005611201284,0.30420899424100467,0.95612,0.9584
33,0.30727161083803284,0.3071392615489048,0.95606,0.9578
34,0.30819630250999325,0.3071319632097734,0.95592,0.9578
35,0.3086266428149402,0.3082556535935933,0.95598,0.9576
36,0.30560606500625853,0.3058993820044003,0.95548,0.9578
37,0.30861216502059435,0.3087665039479275,0.95476,0.9566
38,0.3052665521428264,0.3060124773923016,0.95652,0.9578
39,0.30526418986108983,0.30447970613619163,0.95576,0.9578
40,0.30640821977375565,0.30567668252561725,0.95638,0.9578
41,0.30495841700025295,0.30429156946017927,0.95782,0.9588
42,0.30423871592960383,0.304043610676373,0.95746,0.9602
43,0.303840995092563,0.3046991921494067,0.9565,0.9577
44,0.3043400933082599,0.3038644204590265,0.95778,0.9586
45,0.3071751329564535,0.30720872736427907,0.95818,0.9586
46,0.30381950255965257,0.30406006936781715,0.95836,0.9586
47,0.3052270291268195,0.3052505657744662,0.95798,0.9591
48,0.30459207077543227,0.30393613075781245,0.95708,0.9594
49,0.30543332821380065,0.30413456001659067,0.9577,0.9597
50,0.30557878533709826,0.3055871806138123,0.95698,0.9586
51,0.3064548977707961,0.30659822507946843,0.9574,0.9592
52,0.3028728784160347,0.3026421014464528,0.95844,0.9598
53,0.30300255148651023,0.30272694297137437,0.9589,0.9598
54,0.3044039464613319,0.30405519660385083,0.95804,0.9593
55,0.3032131919544963,0.30236780399185703,0.95828,0.9594
56,0.3026342906173387,0.3034736486779306,0.95848,0.9595
57,0.301487644656809,0.30102925534154096,0.95882,0.9604
58,0.30083766591956057,0.30120237665430044,0.95882,0.9601
59,0.3010169947184018,0.30199885638311996,0.95814,0.9594
60,0.301055123146438,0.301688708424192,0.95856,0.9606
61,0.30263204077909633,0.30321588458961,0.9587,0.9611
62,0.30084058748984654,0.30109118396869883,0.95816,0.9603
63,0.30061162595551527,0.30115529426114357,0.95874,0.9604
64,0.302094751016853,0.30283033874105675,0.95774,0.9592
65,0.3014844363826939,0.3024406962407382,0.95828,0.9605
