,train_loss,validation_loss,train_accuracy,validation_accuracy
0,0.47628946228962216,0.4461960640986545,0.88728,0.896
1,0.42562755710738237,0.39969909765943784,0.90656,0.9126
2,0.4073844716348597,0.38651364026211094,0.91328,0.9198
3,0.3930036663330148,0.3759444254500613,0.92092,0.9256
4,0.3875469512190476,0.3711573970194758,0.92328,0.928
5,0.376163146134156,0.3620014022984719,0.9293,0.9326
6,0.37458046517606275,0.3630385897998027,0.92946,0.9329
7,0.36654905519455633,0.35737454945609753,0.93438,0.938
8,0.3641917433296604,0.3554208577135772,0.93552,0.9375
9,0.3640139009640572,0.356468875675374,0.937,0.9404
10,0.35807426164807815,0.35054292021309835,0.93966,0.9425
11,0.3593260512458395,0.35404286490900483,0.93824,0.9407
12,0.35643857238095905,0.350254934236287,0.93962,0.9444
13,0.35845270984108435,0.3523270138092713,0.94108,0.9446
14,0.3566191245910787,0.35145097030088107,0.94152,0.9451
15,0.3535546237604337,0.34874001589472775,0.94098,0.9446
16,0.35490058619896103,0.3506256240436145,0.94118,0.9432
17,0.3542001908929068,0.3518152618487543,0.94214,0.945
18,0.3529821145438471,0.3516587410669502,0.94254,0.9438
19,0.3513331586363402,0.34951098982545875,0.9426,0.9445
20,0.34845795382806116,0.34652350781593805,0.94356,0.9458
21,0.34985728304656427,0.3480722830088943,0.94214,0.9442
22,0.34648166835153305,0.34416868575712556,0.944,0.9465
23,0.3466622662794126,0.34358604534221476,0.94472,0.9482
24,0.3471455212559647,0.345615551084283,0.9448,0.9459
25,0.34726839016655486,0.3460378221417127,0.94458,0.9464
26,0.34900911079307423,0.34698320709679925,0.94426,0.9443
27,0.3428464198854164,0.3406154887292479,0.94586,0.9474
28,0.34464129429531654,0.3449828410004533,0.94532,0.946
29,0.34280316815047956,0.34178439098577906,0.94682,0.9478
30,0.3415136540740849,0.34113641525701893,0.94664,0.9479
31,0.34105392681978525,0.34224382273406173,0.94674,0.9475
32,0.34279071340864187,0.3422348995572162,0.94608,0.9473
33,0.34350945641756925,0.3432538791743184,0.94568,0.9473
34,0.342257382234016,0.34324558011704537,0.94636,0.9476
35,0.3402207230913731,0.34002617390785483,0.94746,0.9481
36,0.34161257959407504,0.3404968222950924,0.94838,0.9494
37,0.34217452394257214,0.34337476264799954,0.94728,0.9471
38,0.3421091938752923,0.3428234488085732,0.94592,0.9466
39,0.3438206256972865,0.3427025321394881,0.94712,0.9479
40,0.3382986053265409,0.3374984392240378,0.94844,0.9505
41,0.33930839785795963,0.338921013711337,0.94838,0.9489
42,0.33859584489344696,0.33796076712408135,0.94818,0.9494
43,0.3412749986453178,0.34058684433086794,0.94692,0.9491
44,0.3387764944934187,0.33873688181648354,0.94828,0.9498
45,0.3399679849621886,0.33952571024499073,0.94762,0.9486
46,0.3400651622853502,0.34088323548158506,0.9472,0.9492
47,0.3437079931924292,0.3427831695250871,0.94676,0.9469
48,0.33750529348790015,0.33607196133898615,0.94828,0.9491
49,0.33749897351316505,0.3359820340476299,0.94822,0.9507
50,0.3394372027206205,0.3388137524869701,0.94704,0.9467
51,0.3405778447249285,0.3393239731488666,0.94836,0.9479
52,0.33733611992276996,0.3343465750906005,0.94938,0.9518
53,0.33914164086622167,0.33831970704731656,0.94736,0.9487
54,0.3387422982765964,0.33781449875431085,0.94856,0.9505
55,0.3363021261982351,0.3359017672821809,0.94898,0.9515
56,0.3380522330520922,0.33595621728624064,0.94902,0.9506
57,0.33580180939160426,0.3356352430283346,0.95,0.9503
58,0.33862476974070355,0.3359441901272446,0.9488,0.9524
59,0.33669802986929437,0.3369124394321462,0.94892,0.95
60,0.3377120792791657,0.33521679669801024,0.94854,0.9491
61,0.33850667888082925,0.3368920042964916,0.94828,0.9512
62,0.33832942384102344,0.33586511539491404,0.9487,0.9506
63,0.3378102846181028,0.3363644789034542,0.94834,0.9498
64,0.3358106271705907,0.3341174208394051,0.94976,0.9503
65,0.3408326884666125,0.3404779168648369,0.94636,0.9477
66,0.33674831983198666,0.33525998115027283,0.94882,0.9496
67,0.34222584823568303,0.3391344394975138,0.94728,0.9487
68,0.33733907928391543,0.3359810643442912,0.9494,0.95
69,0.3377173899266425,0.3365879041970557,0.94918,0.9497
70,0.33874747995239635,0.33621791307943977,0.94822,0.951
71,0.33833172233993886,0.33550703263224724,0.94892,0.951
72,0.3373642169593144,0.3350349870836641,0.94826,0.95
73,0.33464238582927247,0.332413800969182,0.9498,0.9513
74,0.33725025249442414,0.3363353823530294,0.94848,0.9487
75,0.337353069079136,0.3341517217813105,0.94914,0.9505
76,0.3339558543880011,0.33045420825293054,0.94994,0.9524
77,0.33722910463352557,0.3348705219598137,0.94808,0.9505
78,0.3353133141252626,0.331360411970046,0.94982,0.9518
79,0.33938531490447443,0.3347383245115488,0.94834,0.9499
80,0.3343012836464982,0.33209128261651943,0.94976,0.952
81,0.33489106885355857,0.3326646203976559,0.94936,0.9514
82,0.3355994885717971,0.3323575303394035,0.95016,0.9528
83,0.335587353834514,0.33308716323593696,0.94942,0.9501
84,0.33415468994527325,0.33081617558659454,0.94978,0.9529
85,0.3398382682077571,0.3384203553653006,0.94764,0.9506
86,0.33966470605700405,0.3359851430892426,0.94754,0.9506
87,0.3351882289435664,0.330732086422655,0.94946,0.9515
88,0.33489552891285923,0.33168466043423356,0.94956,0.9515
89,0.33457862455330917,0.3324562143293376,0.94952,0.951
90,0.3328960890401072,0.33002920746340936,0.9507,0.9517
91,0.33393449107738804,0.33178824701564263,0.95086,0.9517
92,0.33346428674673045,0.329620680451564,0.94974,0.9534
93,0.3345115351160457,0.33231073752699947,0.9495,0.9512
94,0.33349729389025007,0.33145362140882306,0.95062,0.9521
95,0.33450761058730455,0.3310404045574811,0.94898,0.9527
96,0.33518441577584546,0.33318963911290167,0.94916,0.9522
97,0.3334398039081175,0.33071147183001925,0.95072,0.9526
98,0.3350800337010644,0.3325416330763485,0.95034,0.9519
99,0.3338643956729611,0.33013725345302636,0.9492,0.9522
100,0.33104338881558226,0.32855968851015144,0.95206,0.9521
101,0.3324507308997343,0.3308998231569138,0.95076,0.9528
102,0.33198489949108106,0.32897742968284327,0.95142,0.9526
103,0.33495448621404506,0.3314160053174987,0.951,0.9524
104,0.33282859410538385,0.3300207613125676,0.95256,0.9524
105,0.33085197396843385,0.3268568520225123,0.95196,0.954
106,0.33110225576253477,0.3294967840359378,0.95078,0.952
107,0.3323092712603026,0.3295591477557141,0.95122,0.9516
108,0.3341461746968715,0.3311449545995992,0.95014,0.9528
109,0.33141444135127063,0.3274993595143744,0.95118,0.9533
110,0.33105219527959834,0.3267191692007153,0.95242,0.9539
111,0.33148358503218206,0.32826977366736854,0.9519,0.9539
112,0.3297517043148697,0.3267527705305407,0.95226,0.9545
113,0.33045423377857797,0.3280636504414143,0.95238,0.9535
114,0.3341636488724437,0.3317622755872558,0.95096,0.9528
115,0.33243412588617904,0.32800439954260646,0.95172,0.9544
116,0.33137970004592526,0.3274131644510071,0.95206,0.9542
117,0.3318040619120773,0.3291569560280534,0.95186,0.9538
118,0.3339458094204307,0.3320053623735441,0.95016,0.9522
119,0.3308784453690626,0.3284405945590826,0.9514,0.9537
