,train_loss,validation_loss,train_accuracy,validation_accuracy
0,0.43993066734752284,0.40713232453716797,0.8858,0.8971
1,0.35861919185572017,0.33514096110075964,0.90854,0.9159
2,0.32686723540598067,0.3081244625948008,0.91892,0.9248
3,0.3062999966196313,0.2904986844040275,0.92738,0.9304
4,0.28609184906414237,0.2750964259543693,0.93288,0.9366
5,0.27292886060118493,0.2631527563119448,0.9373,0.9417
6,0.2616337987207568,0.25462155075553455,0.94258,0.9468
7,0.25204623545272825,0.24704030638642127,0.94598,0.9489
8,0.2447037745074329,0.2405804671701588,0.9487,0.9508
9,0.24002546947743636,0.23750921625128824,0.9505,0.9525
10,0.2321087054038449,0.23170581096922455,0.9534,0.9549
11,0.22841879685173117,0.22927138977208414,0.95562,0.9564
12,0.22773521927818155,0.22978839537534315,0.95556,0.9564
13,0.22232397391313943,0.224756905267923,0.95842,0.958
14,0.21894348082848883,0.2221446673796366,0.9606,0.9589
15,0.21572635088547448,0.2207464866231424,0.96166,0.9603
16,0.21283845244320881,0.2182998228766362,0.96252,0.9609
17,0.20917175878839533,0.21569717375929645,0.96484,0.9627
18,0.20714284620506332,0.21429234643802228,0.96554,0.9632
19,0.2060586095471968,0.21356903674799285,0.96628,0.9632
20,0.20586497512697324,0.21451612317618912,0.96598,0.9634
21,0.2029270864811588,0.21250279313950796,0.9679,0.9649
22,0.20058364412120644,0.20971844137293869,0.96964,0.9658
23,0.19954586093419074,0.20918360206417094,0.97008,0.9664
24,0.19782202124726936,0.20893450087709015,0.97092,0.9666
25,0.1993836204265707,0.20966416140650185,0.97054,0.9665
26,0.19739338223940753,0.20856772297997742,0.97122,0.9678
27,0.19493744295384327,0.20704194297917705,0.97188,0.9678
28,0.1946176055435813,0.2064731527397043,0.97254,0.968
29,0.19493533009332528,0.2069357435972428,0.97278,0.968
30,0.19383230164307555,0.20537797603393954,0.97306,0.969
31,0.19212132483059394,0.20465638646506845,0.97402,0.969
32,0.1919003040725031,0.20464236674341224,0.97484,0.9685
33,0.1914953157849468,0.204956895391866,0.97458,0.9684
34,0.19131881116963495,0.2056950405258662,0.97472,0.9697
35,0.1897315339579549,0.20217712599444387,0.97526,0.9707
36,0.1890899453674599,0.20304522365609598,0.97572,0.9711
37,0.18860821071551817,0.2022342655555213,0.97592,0.9702
38,0.18842963324883,0.20266780084055408,0.97582,0.9696
39,0.1881059032867888,0.2031273979867707,0.97648,0.9705
40,0.18699892714202634,0.20217544861409523,0.97698,0.9709
41,0.18769614306516752,0.20252355340453057,0.97678,0.9712
42,0.18732861814137486,0.2035177377207978,0.97706,0.9711
43,0.1854545737548264,0.20072426692724007,0.97782,0.9712
44,0.18626150522738513,0.20118958359908526,0.97742,0.9718
45,0.1848549496976223,0.2004923038976887,0.97834,0.9714
46,0.18529196210757537,0.20126759612479694,0.97824,0.9716
47,0.18468616705076363,0.20013096590261525,0.97858,0.9717
48,0.18458536084015012,0.2001376929828266,0.97846,0.9718
49,0.18399175308737298,0.1992362538331112,0.9789,0.9721
50,0.18345076929551524,0.2000276835392029,0.97872,0.9723
51,0.18407678855975068,0.19849619029392168,0.97914,0.9728
52,0.18282332922987526,0.19887047248678041,0.97934,0.9725
53,0.18434992144225731,0.20098512052443096,0.97886,0.9723
54,0.18230676207823576,0.19787754076744737,0.97962,0.9731
55,0.18382582358903546,0.19979366551422126,0.97916,0.9718
56,0.18241458785073197,0.19864439097684328,0.98002,0.9734
57,0.18351232054376543,0.1999368065540052,0.97922,0.973
58,0.1822322548048154,0.1992731439375764,0.97974,0.9728
59,0.18132324289138416,0.19784877383789104,0.98036,0.9738
60,0.18254997806218404,0.20078385769140142,0.98018,0.9723
61,0.1832922663426884,0.1994938988632066,0.97944,0.9742
62,0.18105641898476224,0.1985162405786072,0.98042,0.9733
63,0.18098905723591424,0.1980583431246013,0.9804,0.9732
64,0.18046023508609796,0.19751978562263928,0.9808,0.9743
65,0.18049843392499598,0.1980324550547275,0.98096,0.9742
66,0.18063840633711303,0.19792804675974635,0.98062,0.9744
67,0.1806613278248014,0.19893049287179684,0.98092,0.9746
68,0.1806159358228826,0.1987245701886357,0.97996,0.9741
69,0.1803915632455086,0.19752688225867343,0.98092,0.9736
70,0.17957488813769895,0.19680206551748328,0.98122,0.9742
71,0.1791082161510752,0.19620437198331322,0.9811,0.9753
72,0.17922210758683269,0.19675772052534649,0.9815,0.975
73,0.18001204773254795,0.1988268568944701,0.98116,0.9737
74,0.17979542925489986,0.19759245138628656,0.98092,0.9749
75,0.17900712508928868,0.1979391319882419,0.98168,0.9752
76,0.17897567452490137,0.1968334333602086,0.9819,0.9748
77,0.17958569647778494,0.19816142176175708,0.98188,0.9744
78,0.17872901685405784,0.1962985466955558,0.9814,0.9741
79,0.17917042109639197,0.19634648991192466,0.98164,0.9747
80,0.17844697363604453,0.1967821898527023,0.98162,0.9739
81,0.17879745611556383,0.19863221771739037,0.98118,0.9747
82,0.17799858163601998,0.19668287167545082,0.9821,0.975
83,0.18055215233376226,0.1980929221934427,0.9811,0.974
84,0.17969282179096627,0.19756503757773888,0.98166,0.9745
85,0.17825363341208875,0.1971685309005821,0.98212,0.9744
86,0.1785549148005055,0.19700952023102336,0.9813,0.9745
87,0.17726687868391183,0.19584686162274278,0.98266,0.9755
88,0.1775191203914816,0.1960011060553456,0.9823,0.9756
89,0.1777137281664451,0.1965918033426696,0.98232,0.9753
90,0.17818010934202352,0.19706904255295515,0.98156,0.9745
91,0.17687060295830712,0.19576012168143497,0.98236,0.9754
92,0.178295291024991,0.19661802668191178,0.98234,0.9749
93,0.17719549115657254,0.19551068411521155,0.98206,0.9752
94,0.17770845308550662,0.19624063891923602,0.98176,0.9741
95,0.17753498418121702,0.19644669697802744,0.98242,0.9749
96,0.17723069000764202,0.19651306579989516,0.98236,0.9744
97,0.17869655395110431,0.19692303196765867,0.98178,0.9752
98,0.17733965836580273,0.19614501913009053,0.9825,0.9747
99,0.17687313870415858,0.19566694856185626,0.98262,0.9752
100,0.17738060690969137,0.19668067494310634,0.98208,0.9748
101,0.17717694166627435,0.19520505465585286,0.9828,0.9756
102,0.17660493922817538,0.19591262659062136,0.98292,0.9747
103,0.17710273388879785,0.19590810712239237,0.9824,0.9753
104,0.17649796356156888,0.19531985822399217,0.98274,0.9753
105,0.17638935412918225,0.19443095390478798,0.98286,0.9753
106,0.17632534825332874,0.19568827996986607,0.98274,0.9753
107,0.17595640902354331,0.19483620212166267,0.98308,0.9753
108,0.17622132121074469,0.19449622912077894,0.98322,0.9758
109,0.17687902330070412,0.19595852498902638,0.9826,0.9752
110,0.17697356989114682,0.1962092557080053,0.98266,0.9756
111,0.17627876404057102,0.19529282746744617,0.98282,0.9751
112,0.17691420660753446,0.19564660935678563,0.98312,0.9757
113,0.17617120400260444,0.19460122994536339,0.98308,0.9752
114,0.17572502974443077,0.19458972603472632,0.98314,0.9756
115,0.1763891925773209,0.19455710525519582,0.9828,0.9762
116,0.17682685565474618,0.19558699892544576,0.98292,0.9752
117,0.17547755287832767,0.19442518664746164,0.98348,0.9755
118,0.17573851365653104,0.19463802517700732,0.98308,0.9765
119,0.17583433402007426,0.19448943171787583,0.98296,0.975
