,train_loss,validation_loss,train_accuracy,validation_accuracy
0,0.39542545247293515,0.36558428212041566,0.89526,0.9065
1,0.33623652436360013,0.3155180716870358,0.91364,0.9195
2,0.3009647590850052,0.28488084978237377,0.92654,0.9293
3,0.2764622184770205,0.26451471964428774,0.9338,0.9398
4,0.25332853585040555,0.24538725491895294,0.9409,0.9465
5,0.23868144937979555,0.23244083914654048,0.94756,0.9518
6,0.22751392178440355,0.22635061146090715,0.9503,0.9539
7,0.21551666369094918,0.214797609627579,0.95508,0.9571
8,0.20908830171020487,0.21067115259807917,0.95758,0.9595
9,0.2020303386185878,0.2065049784712806,0.96008,0.9603
10,0.1970492899228328,0.20337245287063818,0.96224,0.9609
11,0.19018753681123854,0.19883644502851178,0.96546,0.9628
12,0.18630727283884493,0.19568258854491324,0.96842,0.9645
13,0.18531657042244326,0.1974158884218959,0.9677,0.9634
14,0.1828390500562074,0.19583739990971077,0.96934,0.9649
15,0.17933386974981425,0.19130576664745563,0.97174,0.9675
16,0.1767159421775153,0.19015156168409994,0.9724,0.968
17,0.17775808021921352,0.19465154615598354,0.97264,0.9664
18,0.17441883482010043,0.19035117373341556,0.97368,0.9673
19,0.1732874722331879,0.18836893121020767,0.97392,0.969
20,0.16941136801077486,0.18553746574892213,0.97624,0.9704
21,0.16902569242088245,0.18614694730620363,0.97732,0.9712
22,0.16805205740283524,0.1857249583205981,0.97744,0.9711
23,0.16617798865513617,0.18433614611642293,0.97768,0.9714
24,0.16530199924352323,0.18284877616092732,0.97882,0.972
25,0.16465779802699168,0.18269029707784296,0.9788,0.9723
26,0.16358811806108944,0.18268978183114973,0.97934,0.9731
27,0.16331404965307306,0.182502445844081,0.97996,0.9736
28,0.16414387425258364,0.1826426513584395,0.97982,0.9735
29,0.16184119628727708,0.18186891992926324,0.9806,0.9727
30,0.16151143305291646,0.1819205295890656,0.98086,0.973
31,0.16096069538044996,0.1808479565053584,0.98112,0.9744
32,0.16159443176922622,0.18258322415208028,0.98096,0.9727
33,0.15977446362248335,0.17945825795867693,0.98194,0.9744
34,0.16049393890856484,0.182138916061694,0.98182,0.9738
35,0.15908426842426457,0.1805698482804782,0.98188,0.9737
36,0.15973627363877493,0.18234470441562434,0.9823,0.9734
37,0.15883857515501765,0.17984191862266977,0.98228,0.9739
38,0.15933168363655942,0.1815298445660814,0.98216,0.974
39,0.15799233428876983,0.18036640678449226,0.98254,0.9748
40,0.15864204981011926,0.18176894354527168,0.98316,0.9743
41,0.15656839325763502,0.17883551792957578,0.98382,0.9746
42,0.15672098956448013,0.1794270696627811,0.98378,0.9753
43,0.15678962500821728,0.18022436066990005,0.98302,0.9743
44,0.15673318755615692,0.17889615480362045,0.98386,0.9749
45,0.15627376896127704,0.17880240444348847,0.98368,0.9747
46,0.15645707709593673,0.17835949055683267,0.98404,0.9763
47,0.15636130903247358,0.18046621018954204,0.98336,0.9755
48,0.155387102698367,0.17903645351548136,0.98398,0.9751
49,0.1541091666465754,0.1767823161113503,0.98464,0.9762
50,0.15597829650043,0.17910866727345115,0.9838,0.9758
51,0.15562513715798237,0.17960136354273049,0.98384,0.9764
52,0.1558452948366074,0.1804135074477617,0.98388,0.9755
53,0.15469930662959208,0.17746102853488294,0.98438,0.9755
54,0.15545066039043767,0.17895085999591823,0.9845,0.9744
55,0.15441639301688423,0.17752027268039342,0.98454,0.9768
56,0.15393120568693436,0.17730229404983397,0.98446,0.9765
57,0.1547364422056152,0.17815304616576447,0.98436,0.9754
58,0.1535522881026938,0.17636174506317173,0.98496,0.977
59,0.15398993868309968,0.17867285426179194,0.98532,0.9763
60,0.15294093581244253,0.1751703121543315,0.98496,0.977
61,0.15376519348705053,0.17759295821520477,0.9846,0.9774
62,0.15468385796262119,0.1800079005395146,0.98518,0.9763
63,0.15265935467700675,0.17707037535718537,0.98516,0.9763
64,0.1537579801188768,0.1784661913487751,0.98482,0.9757
65,0.15215435904047125,0.17494593163142827,0.98546,0.9775
66,0.1520299295126015,0.17573467111695226,0.9858,0.9783
67,0.15192054294972465,0.17558680458358805,0.98566,0.9772
68,0.15242222116334445,0.1763606665066958,0.98588,0.9776
69,0.151428344660292,0.1755780914676617,0.98604,0.9775
70,0.15332905207946793,0.1776425254954801,0.9857,0.9761
71,0.15357471539866602,0.17815427178509038,0.9853,0.9759
72,0.1512741712688646,0.17485146441982824,0.98584,0.9777
73,0.15119473318638052,0.17604866483404635,0.98568,0.977
74,0.15179960836409398,0.17531473959095967,0.98564,0.977
75,0.15187729197236965,0.17631465950439695,0.98566,0.977
76,0.15180747700995667,0.17575059762550882,0.98592,0.9776
77,0.15151928023460687,0.17406238063872365,0.98592,0.977
78,0.15131027180765463,0.1750610040458988,0.9864,0.9783
79,0.15169105483216686,0.17443363200858641,0.98602,0.9763
80,0.15188682478738738,0.17567213368706716,0.98594,0.9767
81,0.15054732308869326,0.17454088019684152,0.98628,0.9772
82,0.150520939279077,0.17453475200503676,0.98616,0.9768
83,0.15379037564009404,0.1774350031432582,0.98522,0.977
84,0.15287352335453794,0.1766438437932641,0.98542,0.9785
85,0.1514390926990953,0.17460661929303117,0.98582,0.9774
86,0.15087018296754273,0.17460002607820876,0.98642,0.9776
87,0.1517121329817323,0.17695127833101487,0.98546,0.9771
88,0.15097228355136716,0.17426172911559668,0.98596,0.9783
89,0.15102125922208304,0.17490810772373575,0.98628,0.9782
90,0.15172065755058817,0.17531416857775933,0.98558,0.9771
91,0.15026392202754077,0.17373089985096227,0.98662,0.9787
92,0.14985762366853334,0.17457947036105737,0.98662,0.9774
93,0.15052636374070816,0.17458557550246126,0.98644,0.9777
94,0.1506531798319401,0.17461628644705524,0.98572,0.9774
95,0.14996187457110116,0.1743274897171359,0.98658,0.9785
96,0.15050931233604167,0.17375505664940136,0.98648,0.9783
97,0.1507089023113393,0.1751268734048969,0.98566,0.9774
98,0.15109632217084878,0.1735736146952888,0.98646,0.9783
99,0.15129001124622055,0.17553035493145824,0.9863,0.9776
100,0.14943229521011273,0.1727691927471597,0.98684,0.9786
101,0.14942141402456702,0.17387159621533227,0.98652,0.9788
102,0.1506242403858442,0.17436276726931832,0.98674,0.977
103,0.1509978425209859,0.17385217546297765,0.98586,0.978
104,0.14951398855357856,0.1731457358444096,0.98706,0.979
105,0.14902878055210828,0.17328367882966772,0.98718,0.9775
106,0.15008155830570769,0.17355597064977946,0.98678,0.9787
107,0.1500681742004153,0.17427234523873092,0.98622,0.9779
108,0.14986293684398724,0.173725049228468,0.98692,0.979
109,0.14961083964719882,0.1727564386813645,0.98662,0.9779
110,0.1490954661563601,0.1729177896921608,0.98684,0.9782
111,0.1486133074474728,0.17284242749506784,0.98702,0.979
112,0.14858597815797353,0.17344153077018953,0.98718,0.9793
113,0.15043059662199207,0.17409993917114372,0.98652,0.978
114,0.14924934013371655,0.1738666103097991,0.98682,0.9788
115,0.15022607030560367,0.17441176200525557,0.98646,0.9784
116,0.14855022430992457,0.1729557969641035,0.98768,0.9791
117,0.14962660886374166,0.1736630924039966,0.9871,0.9775
118,0.1490053108076696,0.17325592042251547,0.98722,0.9788
119,0.1484933812197603,0.1720233026010904,0.9868,0.979
