,train_loss,validation_loss,train_accuracy,validation_accuracy
0,0.3241524856598013,0.3014788829608384,0.91172,0.9191
1,0.25329540358851965,0.24008586555970468,0.93506,0.9391
2,0.22002177555590882,0.21332254867467562,0.94458,0.9475
3,0.19468124802127096,0.19493357889150173,0.95228,0.9531
4,0.17203253570894111,0.17572345974286951,0.9612,0.9595
5,0.16084190362210543,0.16788148982699108,0.96414,0.9622
6,0.15146209602346153,0.16028082090454474,0.96858,0.9653
7,0.14532744981131965,0.1575354104258627,0.9694,0.9663
8,0.13697275726265526,0.1522781052957121,0.97418,0.968
9,0.13167188903825894,0.14773512970577202,0.97602,0.9698
10,0.13240737664726002,0.1513487117423278,0.97656,0.9692
11,0.12530021417963388,0.14578633534802377,0.97932,0.9717
12,0.12258961644398061,0.14493096973864122,0.98048,0.9728
13,0.11872313712029091,0.14327600927158426,0.98218,0.9741
14,0.12174420223537227,0.14832492467396552,0.98152,0.9727
15,0.11612889768884166,0.1401137793366167,0.98296,0.975
16,0.11547546645911538,0.14234822764177554,0.98332,0.9735
17,0.11396151692034975,0.14021813303993969,0.98512,0.9741
18,0.11182961911886477,0.13908781802703465,0.98526,0.9754
19,0.11204968050954822,0.1414493048253322,0.98572,0.9759
20,0.11183163906970112,0.1409018634995883,0.98546,0.9754
21,0.11073789688295446,0.1421747861833651,0.98652,0.9742
22,0.10965434935829087,0.14216915583802706,0.9874,0.9755
23,0.10881945679561472,0.13967020800605667,0.98734,0.9755
24,0.109482553358402,0.14241205439489846,0.98722,0.9741
25,0.1075269595776525,0.13750489175162126,0.9884,0.9766
26,0.10910481464096547,0.14084639815444883,0.98862,0.9755
27,0.10482273452200418,0.13766823031163555,0.99022,0.977
28,0.10676299554532902,0.13821312248929904,0.98914,0.9765
29,0.1072141148399388,0.14270755390201148,0.98898,0.975
30,0.10604785198316244,0.14117639632926332,0.98914,0.9758
31,0.1051433055054456,0.13761720207149575,0.99018,0.977
32,0.1037105241186395,0.14005920243428616,0.99022,0.9773
33,0.10576420134904756,0.1419418522369444,0.98896,0.9752
34,0.10437182440982909,0.14069345097567826,0.99,0.9755
35,0.10535711892397548,0.14259746496347714,0.98958,0.9764
